Address,Timestamp,Url,Name,Txns,Verified,TokenTracker,Site
 0xbf34a1c430fbe19e86b039d68aa5cf30976b10d2,2021-03-05 16:14:25.567602,https://bscscan.com/address/0xbf34a1c430fbe19e86b039d68aa5cf30976b10d2#code,BEP20Token,3,3/5/2021,Non Fungible Yearn (NFY2),
 0xB02cD9CEBD3c9a5e1EFAe855Acb991B3143C021c,2021-03-05 16:14:25.567602,https://bscscan.com/address/0xB02cD9CEBD3c9a5e1EFAe855Acb991B3143C021c#code,HonorBar,2,3/5/2021,HonorBar Token (HONOR),
 0xcF196A4F1055d8f8f72F74DC0785598F55D9eB10,2021-03-05 16:16:03.460762,https://bscscan.com/address/0xcF196A4F1055d8f8f72F74DC0785598F55D9eB10#code,BobaToken,3,3/5/2021,BobaSwap (BOBA),
 0x79b734c1B44243061e6856bFed2641eBaF6dfFea,2021-03-05 16:21:15.430676,https://bscscan.com/address/0x79b734c1B44243061e6856bFed2641eBaF6dfFea#code,WhiteSocks,1,3/5/2021,White Socks (WSOCKS),
 0x64fe6c26d3b498834be47fe4856fe20f9dcb079d,2021-03-05 16:26:19.116307,https://bscscan.com/address/0x64fe6c26d3b498834be47fe4856fe20f9dcb079d#code,BEP20BSW,2,3/5/2021,DSocks Token (DSOCKS),
 0x4723debcbd8e04a80352a7a0c4a5bc07e9773e41,2021-03-05 16:32:28.172092,https://bscscan.com/address/0x4723debcbd8e04a80352a7a0c4a5bc07e9773e41#code,LIGHTToken,1,3/5/2021,lightningtoken.org (LIGHT),
 0xd4e8512b27483e47cadc1a4605915aad96e7437e,2021-03-05 16:34:09.688668,https://bscscan.com/address/0xd4e8512b27483e47cadc1a4605915aad96e7437e#code,BEP20BSW,1,3/5/2021,ZSocks Token (ZSOCKS),
 0x13bd59b209629eab2fe792aa468a03161c65d6a9,2021-03-05 16:50:12.032472,https://bscscan.com/address/0x13bd59b209629eab2fe792aa468a03161c65d6a9#code,BEP20Token,1,3/5/2021,DeFi SOCKS Edition BSC (DEFISOCKS),
 0x0684Ffcc67792c50fdC303813C7b0c00D6AA6B99,2021-03-05 16:51:51.343096,https://bscscan.com/address/0x0684Ffcc67792c50fdC303813C7b0c00D6AA6B99#code,BSCTrust,1,3/5/2021,BSCTrust.finance (BSCTrust),
 0xA6b4E798eD4Fc6a5B5766dBE12eE69B8336105e1,2021-03-05 16:58:58.404426,https://bscscan.com/address/0xA6b4E798eD4Fc6a5B5766dBE12eE69B8336105e1#code,FoamBar,2,3/5/2021,FoamBar Token (FOAM),
 0xc3f27df5ac663d253cb51b13a4d479f7939703e7,2021-03-05 17:02:26.038353,https://bscscan.com/address/0xc3f27df5ac663d253cb51b13a4d479f7939703e7#code,BEP20Token,1,3/5/2021,Ufox Token (UFOX),
 0x5f105e82f17b42ff82f97ec1d6f84ca84a2d8e81,2021-03-05 17:06:15.420843,https://bscscan.com/address/0x5f105e82f17b42ff82f97ec1d6f84ca84a2d8e81#code,CoinToken,1,3/5/2021,Strom (STM),
 0xb097d19F803662C573dbc959D5d3494fD291Cf89,2021-03-05 17:07:59.135641,https://bscscan.com/address/0xb097d19F803662C573dbc959D5d3494fD291Cf89#code,FUSI,1,3/5/2021,FUSI (Fusible |...),
